X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,OWNERSHIP,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,COMPTYPE,CURRENT_STATUS_DATE,INSTALL_DATE,INSTALL_PURPOSE,INTKEY,LANDSCAPING,MAINTAINED_BY,MAINTENANCE_AGREEMENT,NO_LAND_REASON,OVERRIDECOMMENT,OVERRIDEYN,OWNERSHIP_DATE,SDOT_INITIATED,SEWER_ACCESS_COVER,TRCSIZE,SURVEY_MONUMENT,TRCSHAPE,UNITTYPE,SHAPE_LNG,SHAPE_LAT
1277040.29919249,270532.854089081,69,509879,TRC-230,17TH AVE NE AND NE 143RD ST                                                                                                                                                                                                                                    ,FAIR,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1999/06/29 00:00:00+00, ,36078,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.310026004645,47.7320973996178
1264072.27588321,264937.889859349,70,509832,TRC-723,4TH AVE NW AND NW 120TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1990/03/02 00:00:00+00, ,36219,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.362260298612,47.7160676477799
1287507.6414112,195439.534460187,71,509831,TRC-1033,PARK DR S AND S CLOVERDALE ST                                                                                                                                                                                                                                  ,GOOD,2009/06/18 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,503820,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.261834716913,47.526808330437
1285237.33395287,207804.001864851,72,509348,TRC-713,49TH AVE S AND S ALASKA ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1997/07/30 00:00:00+00, ,32618,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.271957811303,47.560583599262
1277594.28492105,230794.910560384,73,509089,TRC-346,21ST AVE E AND E REPUBLICAN ST                                                                                                                                                                                                                                 ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1995/05/09 00:00:00+00, ,29352,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.304688116106,47.6232055598133
1280225.95359574,256246.346554458,74,509751,TRC-508,30TH AVE NE AND NE 89TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1999/01/19 00:00:00+00, ,37664,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.29597992513,47.6931051532313
1274061.75890143,207040.566984057,75,509151,TRC-148,12TH AVE S AND S SHELTON ST                                                                                                                                                                                                                                    ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,2000/05/16 00:00:00+00, ,33078,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.317152890588,47.5579093237028
1275569.99435899,256328.123322532,76,509195,TRC-133,12TH AVE NE AND NE 89TH ST                                                                                                                                                                                                                                     ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1989/05/02 00:00:00+00, ,37535,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.314888390223,47.6930851501592
1264882.62468404,238981.071400777,77,509062,TRC-1045,ARMOUR ST AND QUEEN ANNE AVE N                                                                                                                                                                                                                                 ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2009/10/14 00:00:00+00,1996/10/17 00:00:00+00, ,27771,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.356881656833,47.6449655144817
1271889.38821121,245281.45182322,78,508998,TRC-905,EASTERN AVE N AND N 46TH ST                                                                                                                                                                                                                                    ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1997/05/15 00:00:00+00, ,25879,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.32895901689,47.6626113781168
1278996.11020249,227883.778589413,79,509272,TRC-430,26TH AVE AND E PINE ST                                                                                                                                                                                                                                         ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,30002,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.29877988708,47.6152995011484
1274078.67947745,233519.748643175,80,509808,TRC-925,FEDERAL AVE E AND E HIGHLAND DR                                                                                                                                                                                                                                ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1996/03/05 00:00:00+00, ,28950,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.31915475654,47.6304891276236
1259677.39133471,249878.807475924,81,509121,TRC-243,17TH AVE NW AND NW 63RD ST                                                                                                                                                                                                                                     ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1985/05/13 00:00:00+00, ,25118,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.378881558315,47.6745510300885
1278338.62136981,223287.530584708,82,509572,TRC-388,24TH AVE AND E FIR ST                                                                                                                                                                                                                                          ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,2002/11/08 00:00:00+00, ,30568,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.301089752546,47.6026668735206
1275808.31839122,225721.6445072,83,509796,TRC-191,16TH AVE AND E COLUMBIA ST                                                                                                                                                                                                                                     ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1993/07/09 00:00:00+00, ,30166,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.311533840127,47.6092059851556
1274799.87781419,213624.961998805,84,509030,TRC-182,14TH AVE S AND S WINTHROP ST                                                                                                                                                                                                                                   ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1991/09/04 00:00:00+00, ,31323,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.3146773586,47.5759960182448
1269720.33022499,241872.67255573,85,509217,TRC-890,DENSMORE AVE N AND N 38TH ST                                                                                                                                                                                                                                   ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,26877,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.337489293519,47.6531521434651
1279512.19218701,251730.304437831,86,509809,TRC-459,27TH AVE NE AND NE 72ND ST                                                                                                                                                                                                                                     ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,24667,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.298528526572,47.6806895213825
1284704.20838434,202509.323779419,87,509611,TRC-697,47TH AVE S AND S GRAHAM ST                                                                                                                                                                                                                                     ,FAIR,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,2000/03/08 00:00:00+00, ,33550,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.273715341062,47.5460434850511
1265098.28599626,266875.124485329,88,509760,TRC-307,1ST AVE NW AND NW 127TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1993/06/14 00:00:00+00, ,35638,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.358249077757,47.7214332948952
1274222.1201176,255700.761657894,89,509224,TRC-788,8TH AVE NE AND NE 86TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1997/08/01 00:00:00+00, ,37548,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.320311206646,47.6912943047577
